2.108	4.7	4.805
2.112	4.665	4.785
2.116	4.64	4.775
2.12	4.595	4.86
2.124	4.56	5.025
2.128	4.68	5.185
2.132	4.88	5.315
2.136	5.125	5.47
2.14	5.495	5.605
2.144	5.855	5.605
2.148	5.985	5.265
2.152	5.775	4.85
2.156	5.265	4.745
2.16	4.775	4.805
2.164	4.575	4.84
2.168	4.615	4.86
2.172	4.69	4.86
2.176	4.715	4.855
2.18	4.725	4.865
2.184	4.73	4.865
2.188	4.725	4.855
2.192	4.71	4.855
2.196	4.725	4.865
2.2	4.74	4.87
2.204	4.735	4.845
2.208	4.715	4.85
2.212	4.715	4.865
2.216	4.73	4.87
2.22	4.715	4.855
2.224	4.71	4.85
2.228	4.715	4.86
2.232	4.73	4.865
2.236	4.735	4.86
2.24	4.72	4.855
2.244	4.72	4.865
2.248	4.72	4.87
2.252	4.725	4.865
2.256	4.715	4.855
2.26	4.715	4.87
2.264	4.73	4.89
2.268	4.74	4.875
2.272	4.735	4.86
2.276	4.725	4.87
2.28	4.73	4.89
2.284	4.74	4.87
2.288	4.74	4.865
2.292	4.725	4.85
2.296	4.735	4.87
2.3	4.745	4.875
2.304	4.735	4.865
2.308	4.725	4.855
2.312	4.725	4.865
2.316	4.735	4.87
2.32	4.745	4.855
2.324	4.725	4.85
2.328	4.74	4.84
2.332	4.745	4.845
2.336	4.75	4.84
2.34	4.74	4.82
2.344	4.74	4.825
2.348	4.75	4.835
2.352	4.765	4.82
2.356	4.75	4.81
2.36	4.74	4.795
2.364	4.745	4.82
2.368	4.755	4.8
2.372	4.745	4.78
2.376	4.725	4.77
2.38	4.73	4.77
2.384	4.735	4.77
2.388	4.73	4.77
2.392	4.725	4.755
2.396	4.725	4.785
2.4	4.73	4.79
2.404	4.745	4.79
2.408	4.73	4.8
2.412	4.73	4.835
2.416	4.765	4.855
2.42	4.77	4.865
2.424	4.785	4.87
2.428	4.805	4.895
2.432	4.815	4.92
2.436	4.825	4.92
2.44	4.82	4.91
2.444	4.82	4.92
2.448	4.835	4.94
2.452	4.84	4.95
2.456	4.84	4.95
2.46	4.835	4.94
2.464	4.85	4.95
2.468	4.855	4.95
2.472	4.85	4.95
2.476	4.845	4.95
2.48	4.85	4.96
2.484	4.865	4.96
2.488	4.86	4.94
2.492	4.83	4.925
2.496	4.835	4.955
2.5	4.845	4.955
2.504	4.845	4.935
2.508	4.84	4.93
2.512	4.845	4.945
2.516	4.85	4.95
2.52	4.85	4.935
2.524	4.835	4.935
2.528	4.835	4.93
2.532	4.835	4.935
2.536	4.825	4.925
2.54	4.82	4.915
2.544	4.825	4.92
2.548	4.83	4.935
2.552	4.835	4.925
2.556	4.825	4.915
2.56	4.815	4.915
2.564	4.82	4.935
2.568	4.83	4.93
2.572	4.82	4.905
2.576	4.805	4.905
2.58	4.8	4.915
2.584	4.815	4.92
2.588	4.805	4.905
2.592	4.795	4.89
2.596	4.8	4.91
2.6	4.81	4.915
2.604	4.8	4.91
2.608	4.79	4.9
2.612	4.8	4.91
2.616	4.81	4.915
2.62	4.815	4.895
2.624	4.8	4.895
2.628	4.805	4.905
2.632	4.805	4.92
2.636	4.81	4.915
2.64	4.805	4.895
2.644	4.805	4.9
2.648	4.81	4.915
2.652	4.805	4.905
2.656	4.81	4.9
2.66	4.795	4.9
2.664	4.8	4.92
2.668	4.825	4.905
2.672	4.835	4.895
2.676	4.84	4.9
2.68	4.86	4.91
2.684	4.885	4.9
2.688	4.89	4.895
2.692	4.865	4.89
2.696	4.88	4.915
2.7	4.89	4.925
2.704	4.895	4.92
2.708	4.89	4.92
2.712	4.92	4.935
2.716	4.94	4.93
2.72	4.925	4.93
2.724	4.905	4.935
2.728	4.905	4.95
2.732	4.925	4.975
2.736	4.92	4.965
2.74	4.93	4.94
2.744	4.935	4.93
2.748	4.895	4.94
2.752	4.855	4.915
2.756	4.84	4.905
2.76	4.82	4.91
2.764	4.805	4.92
2.768	4.805	4.93
2.772	4.8	4.91
2.776	4.785	4.89
2.78	4.79	4.9
2.784	4.79	4.91
2.788	4.78	4.895
2.792	4.78	4.88
2.796	4.785	4.895
2.8	4.785	4.905
2.804	4.78	4.89
2.808	4.765	4.885
2.812	4.765	4.9
2.816	4.765	4.91
2.82	4.76	4.895
2.824	4.765	4.895
2.828	4.755	4.895
2.832	4.765	4.87
2.836	4.755	4.845
2.84	4.7	4.8
2.844	4.665	4.785
2.848	4.645	4.835
2.852	4.6	4.96
2.856	4.625	5.065
2.86	4.78	5.14
2.864	4.985	5.265
2.868	5.295	5.43
2.872	5.69	5.555
2.876	5.935	5.385
2.88	5.955	4.98
2.884	5.58	4.73
2.888	5.035	4.73
2.892	4.66	4.8
2.896	4.58	4.845
2.9	4.585	4.855
2.904	4.715	4.845
2.908	4.71	4.855
2.912	4.715	4.865
2.916	4.735	4.865
2.92	4.73	4.86
2.924	4.725	4.85
2.928	4.725	4.85
2.932	4.725	4.87
2.936	4.725	4.87
2.94	4.73	4.855
2.944	4.715	4.85
2.948	4.72	4.875
2.952	4.73	4.865
2.956	4.72	4.855
2.96	4.71	4.86
2.964	4.705	4.875
2.968	4.715	4.875
2.972	4.72	4.865
2.976	4.705	4.86
2.98	4.705	4.87
2.984	4.715	4.875
2.988	4.71	4.87
2.992	4.7	4.87
2.996	4.71	4.88
3.0	4.705	4.88
3.004	4.72	4.875
3.008	4.7	4.865
3.012	4.705	4.875
3.016	4.725	4.885
3.02	4.73	4.87
3.024	4.715	4.855
3.028	4.715	4.865
3.032	4.715	4.875
3.036	4.705	4.865
3.04	4.69	4.86
3.044	4.69	4.87
3.048	4.705	4.87
3.052	4.71	4.87
3.056	4.695	4.86
3.06	4.695	4.855
3.064	4.715	4.85
3.068	4.725	4.865
3.072	4.725	4.855
3.076	4.705	4.85
3.08	4.72	4.865
3.084	4.745	4.845
3.088	4.735	4.815
3.092	4.71	4.81
3.096	4.705	4.815
3.1	4.7	4.82
3.104	4.685	4.805
3.108	4.685	4.78
3.112	4.695	4.79
3.116	4.705	4.78
3.12	4.71	4.755
3.124	4.69	4.75
3.128	4.68	4.76
3.132	4.685	4.77
3.136	4.69	4.76
3.14	4.675	4.75
3.144	4.675	4.775
3.148	4.69	4.79
3.152	4.695	4.795
3.156	4.69	4.8
3.16	4.695	4.83
3.164	4.73	4.865
3.168	4.77	4.885
3.172	4.785	4.88
3.176	4.77	4.875
3.18	4.78	4.9
3.184	4.805	4.91
3.188	4.8	4.905
3.192	4.795	4.905
3.196	4.825	4.915
3.2	4.83	4.92
3.204	4.83	4.91
3.208	4.82	4.9
3.212	4.82	4.935
3.216	4.835	4.925
3.22	4.83	4.925
3.224	4.825	4.915
3.228	4.825	4.915
3.232	4.84	4.915
3.236	4.84	4.905
3.24	4.815	4.885
3.244	4.81	4.9
3.248	4.81	4.92
3.252	4.82	4.92
3.256	4.81	4.9
3.26	4.8	4.905
3.264	4.81	4.915
3.268	4.81	4.91
3.272	4.8	4.9
3.276	4.795	4.905
3.28	4.81	4.92
3.284	4.81	4.92
3.288	4.805	4.91
3.292	4.785	4.895
3.296	4.8	4.92
3.3	4.805	4.92
3.304	4.81	4.9
3.308	4.795	4.895
3.312	4.785	4.9
3.316	4.8	4.91
3.32	4.78	4.88
3.324	4.775	4.885
3.328	4.765	4.895
3.332	4.78	4.895
3.336	4.785	4.9
3.34	4.79	4.895
3.344	4.785	4.89
3.348	4.78	4.905
3.352	4.78	4.895
3.356	4.785	4.885
3.36	4.795	4.885
3.364	4.795	4.9
3.368	4.795	4.905
3.372	4.795	4.88
3.376	4.775	4.875
3.38	4.78	4.89
3.384	4.785	4.905
3.388	4.785	4.89
3.392	4.79	4.89
3.396	4.795	4.905
3.4	4.79	4.915
3.404	4.795	4.885
3.408	4.785	4.89
3.412	4.775	4.895
3.416	4.785	4.91
3.42	4.785	4.88
3.424	4.78	4.885
3.428	4.8	4.905
3.432	4.82	4.915
3.436	4.825	4.905
3.44	4.835	4.895
3.444	4.85	4.89
3.448	4.865	4.92
3.452	4.88	4.91
3.456	4.875	4.915
3.46	4.885	4.93
3.464	4.905	4.935
3.468	4.91	4.925
3.472	4.905	4.925
3.476	4.885	4.93
3.48	4.885	4.945
3.484	4.905	4.94
3.488	4.91	4.94
3.492	4.9	4.935
3.496	4.905	4.965
3.5	4.91	4.975
3.504	4.915	4.96
3.508	4.92	4.94
3.512	4.885	4.935
3.516	4.875	4.935
3.52	4.855	4.92
3.524	4.825	4.92
3.528	4.805	4.92
3.532	4.785	4.92
3.536	4.785	4.915
3.54	4.775	4.905
3.544	4.775	4.9
3.548	4.775	4.92
3.552	4.78	4.91
3.556	4.765	4.895
3.56	4.75	4.905
3.564	4.76	4.925
3.568	4.77	4.915
3.572	4.765	4.9
3.576	4.75	4.895
3.58	4.76	4.91
3.584	4.76	4.92
3.588	4.755	4.89
3.592	4.74	4.865
3.596	4.71	4.835
3.6	4.7	4.825
3.604	4.65	4.775
3.608	4.575	4.825
3.612	4.54	4.96
3.616	4.625	5.08
3.62	4.78	5.15
3.624	4.955	5.235
3.628	5.26	5.41
3.632	5.655	5.56
3.636	5.95	5.5
3.64	5.965	5.06
3.644	5.615	4.735
3.648	5.055	4.745
3.652	4.685	4.835
3.656	4.59	4.855
3.66	4.65	4.875
3.664	4.715	4.885
3.668	4.725	4.88
3.672	4.715	4.89
3.676	4.715	4.895
3.68	4.73	4.895
3.684	4.74	4.9
3.688	4.73	4.89
3.692	4.715	4.89
3.696	4.725	4.9
3.7	4.73	4.91
3.704	4.73	4.9
3.708	4.73	4.895
3.712	4.73	4.9
3.716	4.735	4.915
3.72	4.735	4.905
3.724	4.72	4.89
3.728	4.725	4.915
3.732	4.74	4.91
3.736	4.75	4.915
3.74	4.735	4.895
3.744	4.735	4.91
3.748	4.74	4.925
3.752	4.745	4.92
3.756	4.735	4.89
3.76	4.72	4.905
3.764	4.735	4.935
3.768	4.74	4.925
3.772	4.73	4.905
3.776	4.73	4.9
3.78	4.745	4.92
3.784	4.75	4.91
3.788	4.745	4.91
3.792	4.725	4.91
3.796	4.735	4.915
3.8	4.74	4.92
3.804	4.745	4.905
3.808	4.73	4.9
3.812	4.745	4.905
3.816	4.75	4.9
3.82	4.75	4.885
3.824	4.74	4.88
3.828	4.735	4.885
3.832	4.745	4.885
3.836	4.76	4.875
3.84	4.75	4.855
3.844	4.74	4.855
3.848	4.745	4.85
3.852	4.745	4.84
3.856	4.74	4.825
3.86	4.725	4.825
3.864	4.735	4.825
3.868	4.735	4.805
3.872	4.725	4.78
3.876	4.705	4.78
3.88	4.71	4.78
3.884	4.705	4.78
3.888	4.695	4.75
3.892	4.695	4.75
3.896	4.71	4.77
3.9	4.71	4.78
3.904	4.71	4.785
3.908	4.695	4.79
3.912	4.715	4.815
3.916	4.735	4.84
3.92	4.745	4.855
3.924	4.75	4.875
3.928	4.775	4.9
3.932	4.8	4.915
3.936	4.82	4.915
3.94	4.82	4.92
3.944	4.83	4.935
3.948	4.855	4.965
3.952	4.86	4.955
3.956	4.86	4.935
3.96	4.855	4.945
3.964	4.88	4.97
3.968	4.875	4.97
3.972	4.88	4.96
3.976	4.865	4.945
3.98	4.875	4.95
3.984	4.885	4.96
3.988	4.88	4.955
3.992	4.875	4.945
3.996	4.865	4.96
4.0	4.87	4.97
4.004	4.87	4.955
4.008	4.865	4.95
4.012	4.855	4.96
4.016	4.87	4.975
4.02	4.875	4.955
4.024	4.86	4.95
4.028	4.855	4.945
4.032	4.86	4.96
4.036	4.855	4.955
4.04	4.85	4.945
4.044	4.855	4.94
4.048	4.865	4.96
4.052	4.87	4.945
4.056	4.86	4.94
4.06	4.845	4.94
4.064	4.865	4.96
4.068	4.87	4.955
4.072	4.865	4.94
4.076	4.845	4.94
4.08	4.84	4.95
4.084	4.855	4.94
4.088	4.845	4.925
4.092	4.83	4.92
4.096	4.835	4.93
4.1	4.84	4.94
4.104	4.84	4.93
4.108	4.835	4.92
4.112	4.83	4.925
4.116	4.84	4.93
4.12	4.84	4.92
4.124	4.83	4.915
4.128	4.825	4.93
4.132	4.85	4.935
4.136	4.85	4.93
4.14	4.84	4.92
4.144	4.835	4.925
4.148	4.84	4.935
4.152	4.855	4.935
4.156	4.845	4.915
4.16	4.835	4.92
4.164	4.85	4.925
4.168	4.86	4.92
4.172	4.865	4.915
4.176	4.865	4.915
4.18	4.875	4.93
4.184	4.895	4.93
4.188	4.9	4.92
4.192	4.9	4.91
4.196	4.915	4.92
4.2	4.92	4.925
4.204	4.93	4.93
4.208	4.925	4.925
4.212	4.94	4.945
4.216	4.945	4.95
4.22	4.945	4.955
4.224	4.95	4.95
4.228	4.965	4.96
4.232	4.96	4.98
4.236	4.955	4.97
4.24	4.95	4.97
4.244	4.95	4.985
4.248	4.95	5.005
4.252	4.965	4.985
4.256	4.985	4.95
4.26	4.94	4.935
4.264	4.895	4.955
4.268	4.9	4.95
4.272	4.88	4.94
4.276	4.85	4.93
4.28	4.84	4.935
4.284	4.825	4.935
4.288	4.81	4.915
4.292	4.8	4.915
4.296	4.82	4.92
4.3	4.83	4.925
4.304	4.815	4.915
4.308	4.795	4.905
4.312	4.805	4.92
4.316	4.81	4.92
4.32	4.8	4.92
4.324	4.785	4.9
4.328	4.79	4.905
4.332	4.795	4.92
4.336	4.8	4.91
4.34	4.78	4.885
4.344	4.775	4.855
4.348	4.77	4.84
4.352	4.71	4.8
4.356	4.675	4.76
4.36	4.635	4.815
4.364	4.585	4.97
4.368	4.655	5.105
4.372	4.795	5.205
4.376	4.985	5.355
4.38	5.28	5.515
4.384	5.65	5.625
4.388	5.92	5.545
4.392	5.96	5.125
4.396	5.675	4.8
4.4	5.535	4.745
4.404	4.7	4.81
4.408	4.555	4.815
4.412	4.625	4.845
4.416	4.71	4.87
4.42	4.75	4.85
4.424	4.735	4.845
4.428	4.725	4.845
4.432	4.74	4.86
4.436	4.735	4.855
4.44	4.74	4.85
4.444	4.73	4.85
4.448	4.74	4.85
4.452	4.745	4.86
4.456	4.73	4.855
4.46	4.725	4.855
4.464	4.73	4.87
4.468	4.745	4.87
4.472	4.735	4.86
4.476	4.72	4.86
4.48	4.725	4.875
4.484	4.745	4.87
4.488	4.74	4.86
4.492	4.725	4.84
4.496	4.74	4.87
4.5	4.745	4.875
4.504	4.75	4.865
4.508	4.74	4.855
4.512	4.74	4.865
4.516	4.75	4.865
4.52	4.76	4.87
4.524	4.74	4.855
4.528	4.745	4.87
4.532	4.745	4.87
4.536	4.75	4.855
4.54	4.74	4.84
4.544	4.735	4.855
4.548	4.745	4.87
4.552	4.75	4.86
4.556	4.745	4.85
4.56	4.73	4.84
4.564	4.74	4.855
4.568	4.76	4.85
4.572	4.745	4.84
4.576	4.735	4.825
4.58	4.745	4.835
4.584	4.76	4.83
4.588	4.755	4.82
4.592	4.735	4.815
4.596	4.755	4.82
4.6	4.76	4.81
4.604	4.755	4.79
4.608	4.74	4.775
4.612	4.735	4.79
4.616	4.76	4.785
4.62	4.745	4.77
4.624	4.745	4.75
4.628	4.75	4.76
4.632	4.75	4.76
4.636	4.745	4.745
4.64	4.745	4.735
4.644	4.73	4.735
4.648	4.735	4.76
4.652	4.75	4.75
4.656	4.735	4.73
4.66	4.725	4.73
