0.648	-0.015
0.65	-0.015
0.652	-0.02
0.654	-0.025
0.656	-0.03
0.658	-0.03
0.66	-0.03
0.662	-0.03
0.664	-0.03
0.666	-0.025
0.668	-0.025
0.67	-0.03
0.672	-0.035
0.674	-0.04
0.676	-0.045
0.678	-0.045
0.68	-0.035
0.682	-0.015
0.684	0.025
0.686	0.075
0.688	0.14
0.69	0.22
0.692	0.305
0.694	0.39
0.696	0.47
0.698	0.535
0.7	0.59
0.702	0.62
0.704	0.625
0.706	0.6
0.708	0.555
0.71	0.485
0.712	0.395
0.714	0.295
0.716	0.19
0.718	0.09
0.72	0.0
0.722	-0.07
0.724	-0.12
0.726	-0.145
0.728	-0.15
0.73	-0.14
0.732	-0.115
0.734	-0.09
0.736	-0.06
0.738	-0.04
0.74	-0.025
0.742	-0.015
0.744	-0.015
0.746	-0.02
0.748	-0.025
0.75	-0.035
0.752	-0.035
0.754	-0.04
0.756	-0.04
0.758	-0.04
0.76	-0.04
0.762	-0.035
0.764	-0.035
0.766	-0.035
0.768	-0.04
0.77	-0.04
0.772	-0.04
0.774	-0.045
0.776	-0.045
0.778	-0.045
0.78	-0.045
0.782	-0.045
0.784	-0.045
0.786	-0.04
0.788	-0.04
0.79	-0.035
0.792	-0.03
0.794	-0.03
0.796	-0.025
0.798	-0.025
0.8	-0.025
0.802	-0.025
0.804	-0.025
0.806	-0.025
0.808	-0.025
0.81	-0.025
0.812	-0.03
0.814	-0.03
0.816	-0.03
0.818	-0.03
0.82	-0.025
0.822	-0.025
0.824	-0.02
0.826	-0.02
0.828	-0.015
0.83	-0.01
0.832	-0.01
0.834	-0.01
0.836	-0.01
0.838	-0.01
0.84	-0.01
0.842	-0.01
0.844	-0.01
0.846	-0.01
0.848	-0.005
0.85	0.0
0.852	0.005
0.854	0.01
0.856	0.015
0.858	0.02
0.86	0.025
0.862	0.025
0.864	0.03
0.866	0.03
0.868	0.035
0.87	0.04
0.872	0.045
0.874	0.05
0.876	0.055
0.878	0.065
0.88	0.07
0.882	0.07
0.884	0.075
0.886	0.075
0.888	0.075
0.89	0.075
0.892	0.075
0.894	0.08
0.896	0.085
0.898	0.09
0.9	0.095
0.902	0.105
0.904	0.115
0.906	0.12
0.908	0.13
0.91	0.135
0.912	0.14
0.914	0.14
0.916	0.145
0.918	0.145
0.92	0.145
0.922	0.145
0.924	0.145
0.926	0.15
0.928	0.15
0.93	0.155
0.932	0.16
0.934	0.165
0.936	0.17
0.938	0.175
0.94	0.175
0.942	0.17
0.944	0.165
0.946	0.155
0.948	0.14
0.95	0.13
0.952	0.12
0.954	0.115
0.956	0.11
0.958	0.105
0.96	0.1
0.962	0.095
0.964	0.085
0.966	0.075
0.968	0.06
0.97	0.045
0.972	0.03
0.974	0.015
0.976	0.005
0.978	-0.005
0.98	-0.005
0.982	-0.005
0.984	-0.005
0.986	-0.005
0.988	-0.005
0.99	-0.01
0.992	-0.015
0.994	-0.025
0.996	-0.035
0.998	-0.04
1.0	-0.045
1.002	-0.05
1.004	-0.05
1.006	-0.05
1.008	-0.045
1.01	-0.05
1.012	-0.05
1.014	-0.055
1.016	-0.06
1.018	-0.07
1.02	-0.075
1.022	-0.075
1.024	-0.08
1.026	-0.08
1.028	-0.075
1.03	-0.07
1.032	-0.065
1.034	-0.06
1.036	-0.06
1.038	-0.055
1.04	-0.055
1.042	-0.055
1.044	-0.055
1.046	-0.055
1.048	-0.055
1.05	-0.055
1.052	-0.055
1.054	-0.055
1.056	-0.06
1.058	-0.06
1.06	-0.065
1.062	-0.065
1.064	-0.065
1.066	-0.065
1.068	-0.06
1.07	-0.06
1.072	-0.055
1.074	-0.055
1.076	-0.055
1.078	-0.05
1.08	-0.055
1.082	-0.055
1.084	-0.055
1.086	-0.06
1.088	-0.06
1.09	-0.06
1.092	-0.06
1.094	-0.06
1.096	-0.06
1.098	-0.065
1.1	-0.065
1.102	-0.065
1.104	-0.07
1.106	-0.07
1.108	-0.07
1.11	-0.07
1.112	-0.065
1.114	-0.065
1.116	-0.06
1.118	-0.055
1.12	-0.055
1.122	-0.05
1.124	-0.055
1.126	-0.055
1.128	-0.055
1.13	-0.06
1.132	-0.06
1.134	-0.06
1.136	-0.06
1.138	-0.055
1.14	-0.055
1.142	-0.05
1.144	-0.045
1.146	-0.04
1.148	-0.04
1.15	-0.035
1.152	-0.035
1.154	-0.035
1.156	-0.035
1.158	-0.035
1.16	-0.035
1.162	-0.035
1.164	-0.035
1.166	-0.035
1.168	-0.03
1.17	-0.03
1.172	-0.03
1.174	-0.035
1.176	-0.035
1.178	-0.035
1.18	-0.04
1.182	-0.045
1.184	-0.045
1.186	-0.05
1.188	-0.05
1.19	-0.05
1.192	-0.05
1.194	-0.05
1.196	-0.05
1.198	-0.05
1.2	-0.05
1.202	-0.05
1.204	-0.055
1.206	-0.055
1.208	-0.06
1.21	-0.06
1.212	-0.065
1.214	-0.065
1.216	-0.065
1.218	-0.06
1.22	-0.06
1.222	-0.06
1.224	-0.06
1.226	-0.06
1.228	-0.06
1.23	-0.06
1.232	-0.06
1.234	-0.06
1.236	-0.06
1.238	-0.06
1.24	-0.06
1.242	-0.055
1.244	-0.05
1.246	-0.05
1.248	-0.045
1.25	-0.045
1.252	-0.04
1.254	-0.04
1.256	-0.04
1.258	-0.035
1.26	-0.035
1.262	-0.03
1.264	-0.03
1.266	-0.025
1.268	-0.025
1.27	-0.02
1.272	-0.02
1.274	-0.02
1.276	-0.02
1.278	-0.02
1.28	-0.02
1.282	-0.02
1.284	-0.025
1.286	-0.025
1.288	-0.03
1.29	-0.03
1.292	-0.035
1.294	-0.035
1.296	-0.035
1.298	-0.03
1.3	-0.03
1.302	-0.025
1.304	-0.015
1.306	-0.01
1.308	-0.005
1.31	0.0
1.312	0.0
1.314	0.0
1.316	0.0
1.318	-0.005
1.32	-0.01
1.322	-0.015
1.324	-0.02
1.326	-0.025
1.328	-0.03
1.33	-0.035
1.332	-0.04
1.334	-0.045
1.336	-0.055
1.338	-0.06
1.34	-0.07
1.342	-0.075
1.344	-0.08
1.346	-0.08
1.348	-0.08
1.35	-0.08
1.352	-0.075
1.354	-0.075
1.356	-0.075
1.358	-0.075
1.36	-0.075
1.362	-0.075
1.364	-0.075
1.366	-0.075
1.368	-0.075
1.37	-0.075
1.372	-0.075
1.374	-0.075
1.376	-0.08
1.378	-0.08
1.38	-0.085
1.382	-0.09
1.384	-0.095
1.386	-0.095
1.388	-0.095
1.39	-0.095
1.392	-0.09
1.394	-0.085
1.396	-0.085
1.398	-0.085
1.4	-0.085
1.402	-0.09
1.404	-0.095
1.406	-0.1
1.408	-0.105
1.41	-0.105
1.412	-0.105
1.414	-0.105
1.416	-0.105
1.418	-0.105
1.42	-0.11
1.422	-0.115
1.424	-0.125
1.426	-0.13
1.428	-0.13
1.43	-0.12
1.432	-0.095
1.434	-0.055
1.436	-0.005
1.438	0.06
1.44	0.14
1.442	0.225
1.444	0.31
1.446	0.395
1.448	0.47
1.45	0.53
1.452	0.575
1.454	0.595
1.456	0.59
1.458	0.555
1.46	0.495
1.462	0.41
1.464	0.31
1.466	0.2
1.468	0.085
1.47	-0.015
1.472	-0.095
1.474	-0.15
1.476	-0.18
1.478	-0.185
1.48	-0.17
1.482	-0.14
1.484	-0.11
1.486	-0.08
1.488	-0.06
1.49	-0.055
1.492	-0.055
1.494	-0.065
1.496	-0.075
1.498	-0.085
1.5	-0.095
1.502	-0.1
1.504	-0.1
1.506	-0.095
1.508	-0.09
1.51	-0.085
1.512	-0.085
1.514	-0.08
1.516	-0.08
1.518	-0.08
1.52	-0.08
1.522	-0.08
1.524	-0.08
1.526	-0.075
1.528	-0.07
1.53	-0.07
1.532	-0.065
1.534	-0.065
1.536	-0.065
1.538	-0.07
1.54	-0.07
1.542	-0.07
1.544	-0.065
1.546	-0.065
1.548	-0.06
1.55	-0.055
1.552	-0.05
1.554	-0.045
1.556	-0.045
1.558	-0.04
1.56	-0.04
1.562	-0.035
1.564	-0.035
1.566	-0.03
1.568	-0.025
1.57	-0.025
1.572	-0.02
1.574	-0.015
1.576	-0.015
1.578	-0.015
1.58	-0.015
1.582	-0.02
1.584	-0.02
1.586	-0.02
1.588	-0.02
1.59	-0.02
1.592	-0.015
1.594	-0.01
1.596	-0.005
1.598	0.005
1.6	0.01
1.602	0.015
1.604	0.02
1.606	0.02
1.608	0.02
1.61	0.02
1.612	0.02
1.614	0.015
1.616	0.015
1.618	0.01
1.62	0.01
1.622	0.015
1.624	0.02
1.626	0.025
1.628	0.035
1.63	0.045
1.632	0.06
1.634	0.07
1.636	0.075
1.638	0.085
1.64	0.09
1.642	0.095
1.644	0.1
1.646	0.105
1.648	0.11
1.65	0.115
1.652	0.125
1.654	0.13
1.656	0.14
1.658	0.145
1.66	0.155
1.662	0.16
1.664	0.16
1.666	0.165
1.668	0.165
1.67	0.165
1.672	0.17
1.674	0.175
1.676	0.175
1.678	0.175
1.68	0.175
1.682	0.175
1.684	0.17
1.686	0.165
1.688	0.155
1.69	0.15
1.692	0.145
1.694	0.14
1.696	0.14
1.698	0.14
1.7	0.14
1.702	0.14
1.704	0.135
1.706	0.13
1.708	0.12
1.71	0.11
1.712	0.09
1.714	0.075
1.716	0.06
1.718	0.045
1.72	0.035
1.722	0.03
1.724	0.03
1.726	0.025
1.728	0.025
1.73	0.02
1.732	0.02
1.734	0.01
1.736	0.0
1.738	-0.01
1.74	-0.02
1.742	-0.03
1.744	-0.035
1.746	-0.04
1.748	-0.045
1.75	-0.045
1.752	-0.045
1.754	-0.045
1.756	-0.05
1.758	-0.05
1.76	-0.055
1.762	-0.06
1.764	-0.06
1.766	-0.065
1.768	-0.065
1.77	-0.07
1.772	-0.07
1.774	-0.065
1.776	-0.065
1.778	-0.06
1.78	-0.06
1.782	-0.06
1.784	-0.055
1.786	-0.055
1.788	-0.06
1.79	-0.06
1.792	-0.06
1.794	-0.06
1.796	-0.06
1.798	-0.06
1.8	-0.065
1.802	-0.065
1.804	-0.065
1.806	-0.065
1.808	-0.065
1.81	-0.07
1.812	-0.07
1.814	-0.07
1.816	-0.075
1.818	-0.075
1.82	-0.08
1.822	-0.085
1.824	-0.09
1.826	-0.09
1.828	-0.095
1.83	-0.095
1.832	-0.095
1.834	-0.09
1.836	-0.085
1.838	-0.08
1.84	-0.075
1.842	-0.07
1.844	-0.065
1.846	-0.065
1.848	-0.065
1.85	-0.065
1.852	-0.065
1.854	-0.07
1.856	-0.07
1.858	-0.07
1.86	-0.065
1.862	-0.065
1.864	-0.06
1.866	-0.06
1.868	-0.055
1.87	-0.055
1.872	-0.06
1.874	-0.06
1.876	-0.065
1.878	-0.065
1.88	-0.07
1.882	-0.07
1.884	-0.075
1.886	-0.075
1.888	-0.075
1.89	-0.075
1.892	-0.075
1.894	-0.075
1.896	-0.075
1.898	-0.075
1.9	-0.075
1.902	-0.08
1.904	-0.08
1.906	-0.08
1.908	-0.08
1.91	-0.08
1.912	-0.08
1.914	-0.08
1.916	-0.08
1.918	-0.08
1.92	-0.08
1.922	-0.08
1.924	-0.08
1.926	-0.085
1.928	-0.085
1.93	-0.085
1.932	-0.085
1.934	-0.09
1.936	-0.09
1.938	-0.095
1.94	-0.095
1.942	-0.1
1.944	-0.1
1.946	-0.1
1.948	-0.1
1.95	-0.1
1.952	-0.1
1.954	-0.1
1.956	-0.1
1.958	-0.1
1.96	-0.1
1.962	-0.105
1.964	-0.105
1.966	-0.11
1.968	-0.11
1.97	-0.11
1.972	-0.115
1.974	-0.115
1.976	-0.115
1.978	-0.115
1.98	-0.115
1.982	-0.115
1.984	-0.115
1.986	-0.115
1.988	-0.115
1.99	-0.11
1.992	-0.11
1.994	-0.11
1.996	-0.105
1.998	-0.105
2.0	-0.105
2.002	-0.11
2.004	-0.11
2.006	-0.115
2.008	-0.12
2.01	-0.12
2.012	-0.125
2.014	-0.12
2.016	-0.12
2.018	-0.11
2.02	-0.105
2.022	-0.1
2.024	-0.095
2.026	-0.09
2.028	-0.095
2.03	-0.1
2.032	-0.105
2.034	-0.11
2.036	-0.115
2.038	-0.12
2.04	-0.12
2.042	-0.12
2.044	-0.12
2.046	-0.115
2.048	-0.115
2.05	-0.115
2.052	-0.115
2.054	-0.11
2.056	-0.11
2.058	-0.105
2.06	-0.095
2.062	-0.085
2.064	-0.07
2.066	-0.055
2.068	-0.04
2.07	-0.025
2.072	-0.01
2.074	0.0
2.076	0.005
2.078	0.01
2.08	0.015
2.082	0.015
2.084	0.015
2.086	0.015
2.088	0.02
2.09	0.02
2.092	0.025
2.094	0.03
2.096	0.04
2.098	0.045
2.1	0.05
2.102	0.06
2.104	0.065
2.106	0.07
2.108	0.075
2.11	0.08
2.112	0.08
2.114	0.08
2.116	0.085
2.118	0.085
2.12	0.085
2.122	0.085
2.124	0.08
2.126	0.08
2.128	0.08
2.13	0.075
2.132	0.075
2.134	0.07
2.136	0.065
2.138	0.065
2.14	0.06
2.142	0.055
2.144	0.055
2.146	0.05
2.148	0.045
2.15	0.04
2.152	0.04
2.154	0.035
2.156	0.03
2.158	0.03
2.16	0.03
2.162	0.03
2.164	0.03
2.166	0.035
2.168	0.035
2.17	0.035
2.172	0.035
2.174	0.03
2.176	0.025
2.178	0.02
2.18	0.015
2.182	0.01
2.184	0.005
2.186	0.0
2.188	-0.005
2.19	-0.005
2.192	-0.005
2.194	-0.005
2.196	-0.005
2.198	0.0
2.2	0.0
2.202	0.005
2.204	0.005
2.206	0.01
2.208	0.01
2.21	0.005
2.212	0.005
2.214	0.005
2.216	0.0
2.218	0.0
2.22	0.0
2.222	0.0
2.224	-0.005
2.226	-0.005
2.228	-0.005
2.23	-0.01
2.232	-0.02
2.234	-0.025
2.236	-0.035
2.238	-0.04
2.24	-0.045
2.242	-0.04
2.244	-0.025
2.246	0.0
2.248	0.04
2.25	0.09
2.252	0.155
2.254	0.23
2.256	0.31
2.258	0.4
2.26	0.49
2.262	0.575
2.264	0.65
2.266	0.705
2.268	0.735
2.27	0.735
2.272	0.705
2.274	0.64
2.276	0.55
2.278	0.44
2.28	0.32
2.282	0.205
2.284	0.1
2.286	0.015
2.288	-0.045
2.29	-0.075
2.292	-0.085
2.294	-0.075
2.296	-0.055
2.298	-0.035
2.3	-0.01
2.302	0.005
2.304	0.01
2.306	0.015
2.308	0.015
2.31	0.015
2.312	0.015
2.314	0.02
2.316	0.025
2.318	0.03
2.32	0.03
2.322	0.035
2.324	0.035
2.326	0.03
2.328	0.025
2.33	0.02
2.332	0.015
2.334	0.01
2.336	0.01
2.338	0.015
2.34	0.02
2.342	0.025
2.344	0.03
2.346	0.03
2.348	0.035
2.35	0.03
2.352	0.03
2.354	0.025
2.356	0.025
2.358	0.025
2.36	0.02
2.362	0.02
2.364	0.02
2.366	0.02
2.368	0.02
2.37	0.02
2.372	0.02
2.374	0.02
2.376	0.02
2.378	0.02
2.38	0.025
2.382	0.025
2.384	0.03
2.386	0.035
2.388	0.04
2.39	0.04
2.392	0.045
2.394	0.045
2.396	0.045
2.398	0.045
2.4	0.045
2.402	0.04
2.404	0.04
2.406	0.04
2.408	0.045
2.41	0.045
2.412	0.045
2.414	0.05
2.416	0.05
2.418	0.05
2.42	0.055
2.422	0.055
2.424	0.06
2.426	0.065
2.428	0.07
2.43	0.075
2.432	0.08
2.434	0.085
2.436	0.09
2.438	0.09
2.44	0.095
2.442	0.095
2.444	0.095
2.446	0.1
2.448	0.105
2.45	0.11
2.452	0.12
2.454	0.13
2.456	0.14
2.458	0.15
2.46	0.165
2.462	0.17
2.464	0.18
2.466	0.185
2.468	0.185
2.47	0.19
2.472	0.19
2.474	0.19
2.476	0.19
2.478	0.19
2.48	0.195
2.482	0.2
2.484	0.205
2.486	0.205
2.488	0.21
2.49	0.215
2.492	0.215
2.494	0.215
2.496	0.21
2.498	0.205
2.5	0.2
2.502	0.195
2.504	0.19
2.506	0.185
2.508	0.185
2.51	0.18
2.512	0.175
2.514	0.17
2.516	0.16
2.518	0.15
2.52	0.135
2.522	0.12
2.524	0.105
2.526	0.09
2.528	0.075
2.53	0.065
2.532	0.055
2.534	0.05
2.536	0.045
2.538	0.045
2.54	0.04
2.542	0.03
2.544	0.025
2.546	0.015
2.548	0.005
2.55	-0.005
2.552	-0.015
2.554	-0.02
2.556	-0.025
2.558	-0.03
2.56	-0.03
2.562	-0.035
2.564	-0.035
2.566	-0.04
2.568	-0.05
2.57	-0.055
2.572	-0.06
2.574	-0.065
2.576	-0.065
2.578	-0.065
2.58	-0.065
2.582	-0.06
2.584	-0.06
2.586	-0.06
2.588	-0.065
2.59	-0.07
2.592	-0.075
2.594	-0.08
2.596	-0.09
2.598	-0.09
2.6	-0.09
2.602	-0.09
2.604	-0.085
2.606	-0.08
2.608	-0.075
2.61	-0.075
2.612	-0.075
2.614	-0.08
2.616	-0.085
2.618	-0.09
2.62	-0.095
2.622	-0.1
2.624	-0.1
2.626	-0.1
2.628	-0.1
2.63	-0.09
2.632	-0.085
2.634	-0.075
2.636	-0.07
2.638	-0.065
2.64	-0.06
2.642	-0.065
2.644	-0.065
2.646	-0.07
2.648	-0.075
2.65	-0.08
2.652	-0.085
2.654	-0.085
2.656	-0.09
2.658	-0.09
2.66	-0.09
2.662	-0.085
2.664	-0.085
2.666	-0.08
2.668	-0.08
2.67	-0.075
2.672	-0.075
2.674	-0.07
2.676	-0.07
2.678	-0.07
2.68	-0.07
2.682	-0.075
2.684	-0.075
2.686	-0.08
2.688	-0.085
2.69	-0.085
2.692	-0.085
2.694	-0.085
2.696	-0.085
2.698	-0.08
2.7	-0.08
2.702	-0.075
2.704	-0.075
2.706	-0.075
2.708	-0.075
2.71	-0.075
2.712	-0.08
2.714	-0.08
2.716	-0.08
2.718	-0.08
2.72	-0.08
2.722	-0.08
2.724	-0.08
2.726	-0.08
2.728	-0.085
2.73	-0.09
2.732	-0.09
2.734	-0.095
2.736	-0.095
2.738	-0.1
2.74	-0.1
2.742	-0.1
2.744	-0.095
2.746	-0.095
2.748	-0.095
2.75	-0.09
2.752	-0.09
2.754	-0.09
2.756	-0.09
2.758	-0.09
2.76	-0.095
2.762	-0.095
2.764	-0.095
2.766	-0.09
2.768	-0.09
2.77	-0.085
2.772	-0.08
2.774	-0.075
2.776	-0.07
2.778	-0.07
2.78	-0.065
2.782	-0.065
2.784	-0.065
2.786	-0.07
2.788	-0.075
2.79	-0.08
2.792	-0.09
2.794	-0.095
2.796	-0.095
2.798	-0.1
2.8	-0.095
2.802	-0.095
2.804	-0.09
2.806	-0.08
2.808	-0.08
2.81	-0.075
2.812	-0.075
2.814	-0.075
2.816	-0.08
2.818	-0.085
2.82	-0.085
2.822	-0.09
2.824	-0.095
2.826	-0.095
2.828	-0.095
2.83	-0.095
2.832	-0.095
2.834	-0.095
2.836	-0.095
2.838	-0.095
2.84	-0.1
2.842	-0.1
2.844	-0.1
2.846	-0.1
2.848	-0.1
2.85	-0.1
2.852	-0.1
2.854	-0.1
2.856	-0.1
2.858	-0.095
2.86	-0.095
2.862	-0.095
2.864	-0.09
2.866	-0.085
2.868	-0.085
2.87	-0.08
2.872	-0.075
2.874	-0.075
2.876	-0.07
2.878	-0.07
2.88	-0.075
2.882	-0.075
2.884	-0.08
2.886	-0.085
2.888	-0.09
2.89	-0.09
2.892	-0.09
2.894	-0.09
2.896	-0.09
2.898	-0.085
2.9	-0.085
2.902	-0.08
2.904	-0.08
2.906	-0.08
2.908	-0.08
2.91	-0.08
2.912	-0.08
2.914	-0.085
2.916	-0.085
2.918	-0.085
2.92	-0.08
2.922	-0.08
2.924	-0.08
2.926	-0.075
2.928	-0.075
2.93	-0.07
2.932	-0.07
2.934	-0.065
2.936	-0.065
2.938	-0.065
2.94	-0.065
2.942	-0.065
2.944	-0.065
2.946	-0.07
2.948	-0.075
2.95	-0.08
2.952	-0.08
2.954	-0.085
2.956	-0.085
2.958	-0.085
2.96	-0.08
2.962	-0.075
2.964	-0.075
2.966	-0.07
2.968	-0.07
2.97	-0.07
2.972	-0.07
2.974	-0.07
2.976	-0.07
2.978	-0.07
2.98	-0.065
2.982	-0.065
2.984	-0.06
2.986	-0.06
2.988	-0.055
2.99	-0.055
2.992	-0.055
2.994	-0.055
2.996	-0.055
2.998	-0.055
3.0	-0.055
3.002	-0.055
3.004	-0.055
3.006	-0.05
3.008	-0.05
3.01	-0.045
3.012	-0.045
3.014	-0.04
3.016	-0.04
3.018	-0.035
3.02	-0.03
3.022	-0.025
3.024	-0.02
3.026	-0.02
3.028	-0.015
3.03	-0.01
3.032	-0.005
3.034	-0.005
3.036	-0.005
3.038	-0.005
3.04	-0.005
3.042	-0.005
3.044	-0.01
3.046	-0.01
3.048	-0.01
3.05	-0.01
3.052	-0.01
3.054	-0.01
3.056	-0.01
3.058	-0.01
3.06	-0.015
3.062	-0.015
3.064	-0.02
3.066	-0.025
3.068	-0.03
3.07	-0.04
3.072	-0.045
3.074	-0.055
3.076	-0.06
3.078	-0.07
3.08	-0.075
3.082	-0.075
3.084	-0.08
3.086	-0.08
3.088	-0.075
3.09	-0.07
3.092	-0.07
3.094	-0.065
3.096	-0.06
3.098	-0.06
3.1	-0.055
3.102	-0.055
3.104	-0.06
3.106	-0.06
3.108	-0.065
3.11	-0.065
3.112	-0.07
3.114	-0.075
3.116	-0.075
3.118	-0.08
3.12	-0.085
3.122	-0.085
3.124	-0.085
3.126	-0.085
3.128	-0.085
3.13	-0.085
3.132	-0.085
3.134	-0.085
3.136	-0.085
3.138	-0.085
3.14	-0.085
3.142	-0.085
3.144	-0.08
3.146	-0.08
3.148	-0.075
3.15	-0.075
3.152	-0.07
3.154	-0.07
3.156	-0.07
3.158	-0.075
3.16	-0.08
3.162	-0.085
3.164	-0.09
3.166	-0.095
3.168	-0.095
3.17	-0.09
3.172	-0.08
3.174	-0.06
3.176	-0.03
3.178	0.015
3.18	0.07
3.182	0.135
3.184	0.215
3.186	0.305
3.188	0.395
3.19	0.485
3.192	0.56
3.194	0.625
3.196	0.665
3.198	0.67
3.2	0.65
3.202	0.59
3.204	0.505
3.206	0.4
3.208	0.28
3.21	0.165
3.212	0.055
3.214	-0.035
3.216	-0.1
3.218	-0.135
3.22	-0.15
3.222	-0.15
3.224	-0.135
3.226	-0.11
3.228	-0.09
3.23	-0.075
3.232	-0.06
3.234	-0.05
3.236	-0.045
3.238	-0.045
3.24	-0.04
3.242	-0.035
3.244	-0.03
3.246	-0.025
3.248	-0.02
3.25	-0.015
3.252	-0.015
3.254	-0.015
3.256	-0.02
